date,product_line,step,device,channel,users,source
2026-08-07,auto,page_view,desktop,affiliate,159,dummy
2026-08-07,auto,view_item,desktop,affiliate,101,dummy
2026-08-07,auto,add_to_cart,desktop,affiliate,53,dummy
2026-08-07,auto,begin_checkout,desktop,affiliate,13,dummy
2026-08-07,auto,add_payment_info,desktop,affiliate,10,dummy
2026-08-07,auto,purchase,desktop,affiliate,9,dummy
2026-08-07,auto,page_view,desktop,referral,89,dummy
2026-08-07,auto,view_item,desktop,referral,46,dummy
2026-08-07,auto,add_to_cart,desktop,referral,21,dummy
2026-08-07,auto,begin_checkout,desktop,referral,10,dummy
2026-08-07,auto,add_payment_info,desktop,referral,9,dummy
2026-08-07,auto,purchase,desktop,referral,7,dummy
2026-08-07,auto,page_view,tablet,sea,123,dummy
2026-08-07,auto,view_item,tablet,sea,66,dummy
2026-08-07,auto,add_to_cart,tablet,sea,13,dummy
2026-08-07,auto,begin_checkout,tablet,sea,1,dummy
2026-08-07,auto,add_payment_info,tablet,sea,1,dummy
2026-08-07,auto,purchase,tablet,sea,1,dummy
2026-08-07,auto,page_view,tablet,seo,100,dummy
2026-08-07,auto,view_item,tablet,seo,59,dummy
2026-08-07,auto,add_to_cart,tablet,seo,25,dummy
2026-08-07,auto,begin_checkout,tablet,seo,10,dummy
2026-08-07,auto,add_payment_info,tablet,seo,5,dummy
2026-08-07,auto,purchase,tablet,seo,4,dummy
2026-08-07,auto,page_view,tablet,direct,51,dummy
2026-08-07,auto,view_item,tablet,direct,29,dummy
2026-08-07,auto,add_to_cart,tablet,direct,13,dummy
2026-08-07,auto,begin_checkout,tablet,direct,4,dummy
2026-08-07,auto,add_payment_info,tablet,direct,3,dummy
2026-08-07,auto,purchase,tablet,direct,3,dummy
2026-08-07,auto,page_view,tablet,email,19,dummy
2026-08-07,auto,view_item,tablet,email,9,dummy
2026-08-07,auto,add_to_cart,tablet,email,6,dummy
2026-08-07,auto,begin_checkout,tablet,email,3,dummy
2026-08-07,auto,add_payment_info,tablet,email,1,dummy
2026-08-07,auto,purchase,tablet,email,1,dummy
2026-08-07,auto,page_view,tablet,paid_social,25,dummy
2026-08-07,auto,view_item,tablet,paid_social,15,dummy
2026-08-07,auto,add_to_cart,tablet,paid_social,7,dummy
2026-08-07,auto,begin_checkout,tablet,paid_social,3,dummy
2026-08-07,auto,add_payment_info,tablet,paid_social,1,dummy
2026-08-07,auto,purchase,tablet,paid_social,0,dummy
2026-08-07,auto,page_view,tablet,affiliate,31,dummy
2026-08-07,auto,view_item,tablet,affiliate,19,dummy
2026-08-07,auto,add_to_cart,tablet,affiliate,8,dummy
2026-08-07,auto,begin_checkout,tablet,affiliate,2,dummy
2026-08-07,auto,add_payment_info,tablet,affiliate,1,dummy
2026-08-07,auto,purchase,tablet,affiliate,1,dummy
2026-08-07,auto,page_view,tablet,referral,21,dummy
2026-08-07,auto,view_item,tablet,referral,9,dummy
2026-08-07,auto,add_to_cart,tablet,referral,5,dummy
2026-08-07,auto,begin_checkout,tablet,referral,1,dummy
2026-08-07,auto,add_payment_info,tablet,referral,0,dummy
2026-08-07,auto,purchase,tablet,referral,0,dummy
2026-08-08,auto,page_view,mobile,sea,707,dummy
2026-08-08,auto,view_item,mobile,sea,261,dummy
2026-08-08,auto,add_to_cart,mobile,sea,101,dummy
2026-08-08,auto,begin_checkout,mobile,sea,41,dummy
2026-08-08,auto,add_payment_info,mobile,sea,27,dummy
2026-08-08,auto,purchase,mobile,sea,20,dummy
2026-08-08,auto,page_view,mobile,seo,584,dummy
2026-08-08,auto,view_item,mobile,seo,221,dummy
2026-08-08,auto,add_to_cart,mobile,seo,98,dummy
2026-08-08,auto,begin_checkout,mobile,seo,23,dummy
2026-08-08,auto,add_payment_info,mobile,seo,14,dummy
2026-08-08,auto,purchase,mobile,seo,13,dummy
2026-08-08,auto,page_view,mobile,direct,358,dummy
2026-08-08,auto,view_item,mobile,direct,131,dummy
2026-08-08,auto,add_to_cart,mobile,direct,61,dummy
2026-08-08,auto,begin_checkout,mobile,direct,13,dummy
2026-08-08,auto,add_payment_info,mobile,direct,6,dummy
2026-08-08,auto,purchase,mobile,direct,6,dummy
2026-08-08,auto,page_view,mobile,email,198,dummy
2026-08-08,auto,view_item,mobile,email,75,dummy
2026-08-08,auto,add_to_cart,mobile,email,29,dummy
2026-08-08,auto,begin_checkout,mobile,email,9,dummy
2026-08-08,auto,add_payment_info,mobile,email,7,dummy
2026-08-08,auto,purchase,mobile,email,7,dummy
2026-08-08,auto,page_view,mobile,paid_social,164,dummy
2026-08-08,auto,view_item,mobile,paid_social,66,dummy
2026-08-08,auto,add_to_cart,mobile,paid_social,23,dummy
2026-08-08,auto,begin_checkout,mobile,paid_social,7,dummy
2026-08-08,auto,add_payment_info,mobile,paid_social,4,dummy
2026-08-08,auto,purchase,mobile,paid_social,2,dummy
2026-08-08,auto,page_view,mobile,affiliate,229,dummy
2026-08-08,auto,view_item,mobile,affiliate,87,dummy
2026-08-08,auto,add_to_cart,mobile,affiliate,38,dummy
2026-08-08,auto,begin_checkout,mobile,affiliate,8,dummy
2026-08-08,auto,add_payment_info,mobile,affiliate,3,dummy
2026-08-08,auto,purchase,mobile,affiliate,2,dummy
2026-08-08,auto,page_view,mobile,referral,126,dummy
2026-08-08,auto,view_item,mobile,referral,47,dummy
2026-08-08,auto,add_to_cart,mobile,referral,19,dummy
2026-08-08,auto,begin_checkout,mobile,referral,5,dummy
2026-08-08,auto,add_payment_info,mobile,referral,5,dummy
2026-08-08,auto,purchase,mobile,referral,3,dummy
2026-08-08,auto,page_view,desktop,sea,417,dummy
2026-08-08,auto,view_item,desktop,sea,232,dummy
2026-08-08,auto,add_to_cart,desktop,sea,75,dummy
2026-08-08,auto,begin_checkout,desktop,sea,29,dummy
2026-08-08,auto,add_payment_info,desktop,sea,20,dummy
2026-08-08,auto,purchase,desktop,sea,11,dummy
2026-08-08,auto,page_view,desktop,seo,303,dummy
2026-08-08,auto,view_item,desktop,seo,163,dummy
2026-08-08,auto,add_to_cart,desktop,seo,81,dummy
2026-08-08,auto,begin_checkout,desktop,seo,26,dummy
2026-08-08,auto,add_payment_info,desktop,seo,15,dummy
2026-08-08,auto,purchase,desktop,seo,14,dummy
2026-08-08,auto,page_view,desktop,direct,210,dummy
2026-08-08,auto,view_item,desktop,direct,114,dummy
2026-08-08,auto,add_to_cart,desktop,direct,44,dummy
2026-08-08,auto,begin_checkout,desktop,direct,13,dummy
2026-08-08,auto,add_payment_info,desktop,direct,11,dummy
2026-08-08,auto,purchase,desktop,direct,10,dummy
2026-08-08,auto,page_view,desktop,email,112,dummy
2026-08-08,auto,view_item,desktop,email,64,dummy
2026-08-08,auto,add_to_cart,desktop,email,36,dummy
2026-08-08,auto,begin_checkout,desktop,email,9,dummy
2026-08-08,auto,add_payment_info,desktop,email,6,dummy
2026-08-08,auto,purchase,desktop,email,5,dummy
2026-08-08,auto,page_view,desktop,paid_social,88,dummy
2026-08-08,auto,view_item,desktop,paid_social,48,dummy
2026-08-08,auto,add_to_cart,desktop,paid_social,18,dummy
2026-08-08,auto,begin_checkout,desktop,paid_social,8,dummy
2026-08-08,auto,add_payment_info,desktop,paid_social,5,dummy
2026-08-08,auto,purchase,desktop,paid_social,4,dummy
2026-08-08,auto,page_view,desktop,affiliate,143,dummy
2026-08-08,auto,view_item,desktop,affiliate,77,dummy
2026-08-08,auto,add_to_cart,desktop,affiliate,43,dummy
2026-08-08,auto,begin_checkout,desktop,affiliate,10,dummy
2026-08-08,auto,add_payment_info,desktop,affiliate,5,dummy
2026-08-08,auto,purchase,desktop,affiliate,3,dummy
2026-08-08,auto,page_view,desktop,referral,70,dummy
2026-08-08,auto,view_item,desktop,referral,33,dummy
2026-08-08,auto,add_to_cart,desktop,referral,16,dummy
2026-08-08,auto,begin_checkout,desktop,referral,5,dummy
2026-08-08,auto,add_payment_info,desktop,referral,3,dummy
2026-08-08,auto,purchase,desktop,referral,3,dummy
2026-08-08,auto,page_view,tablet,sea,89,dummy
2026-08-08,auto,view_item,tablet,sea,51,dummy
2026-08-08,auto,add_to_cart,tablet,sea,19,dummy
2026-08-08,auto,begin_checkout,tablet,sea,5,dummy
2026-08-08,auto,add_payment_info,tablet,sea,4,dummy
2026-08-08,auto,purchase,tablet,sea,3,dummy
2026-08-08,auto,page_view,tablet,seo,74,dummy
2026-08-08,auto,view_item,tablet,seo,40,dummy
2026-08-08,auto,add_to_cart,tablet,seo,15,dummy
2026-08-08,auto,begin_checkout,tablet,seo,7,dummy
2026-08-08,auto,add_payment_info,tablet,seo,5,dummy
2026-08-08,auto,purchase,tablet,seo,4,dummy
2026-08-08,auto,page_view,tablet,direct,52,dummy
2026-08-08,auto,view_item,tablet,direct,26,dummy
2026-08-08,auto,add_to_cart,tablet,direct,11,dummy
2026-08-08,auto,begin_checkout,tablet,direct,3,dummy
2026-08-08,auto,add_payment_info,tablet,direct,3,dummy
2026-08-08,auto,purchase,tablet,direct,3,dummy
2026-08-08,auto,page_view,tablet,email,27,dummy
2026-08-08,auto,view_item,tablet,email,13,dummy
2026-08-08,auto,add_to_cart,tablet,email,5,dummy
2026-08-08,auto,begin_checkout,tablet,email,1,dummy
2026-08-08,auto,add_payment_info,tablet,email,0,dummy
2026-08-08,auto,purchase,tablet,email,0,dummy
2026-08-08,auto,page_view,tablet,paid_social,21,dummy
2026-08-08,auto,view_item,tablet,paid_social,19,dummy
2026-08-08,auto,add_to_cart,tablet,paid_social,7,dummy
2026-08-08,auto,begin_checkout,tablet,paid_social,1,dummy
2026-08-08,auto,add_payment_info,tablet,paid_social,0,dummy
2026-08-08,auto,purchase,tablet,paid_social,0,dummy
2026-08-08,auto,page_view,tablet,affiliate,14,dummy
2026-08-08,auto,view_item,tablet,affiliate,8,dummy
2026-08-08,auto,add_to_cart,tablet,affiliate,2,dummy
2026-08-08,auto,begin_checkout,tablet,affiliate,0,dummy
2026-08-08,auto,add_payment_info,tablet,affiliate,0,dummy
2026-08-08,auto,purchase,tablet,affiliate,0,dummy
2026-08-08,auto,page_view,tablet,referral,18,dummy
2026-08-08,auto,view_item,tablet,referral,12,dummy
2026-08-08,auto,add_to_cart,tablet,referral,5,dummy
2026-08-08,auto,begin_checkout,tablet,referral,3,dummy
2026-08-08,auto,add_payment_info,tablet,referral,2,dummy
2026-08-08,auto,purchase,tablet,referral,2,dummy
2026-08-09,auto,page_view,mobile,sea,725,dummy
2026-08-09,auto,view_item,mobile,sea,303,dummy
2026-08-09,auto,add_to_cart,mobile,sea,109,dummy
2026-08-09,auto,begin_checkout,mobile,sea,33,dummy
2026-08-09,auto,add_payment_info,mobile,sea,16,dummy
2026-08-09,auto,purchase,mobile,sea,9,dummy
2026-08-09,auto,page_view,mobile,seo,578,dummy
2026-08-09,auto,view_item,mobile,seo,220,dummy
2026-08-09,auto,add_to_cart,mobile,seo,86,dummy
2026-08-09,auto,begin_checkout,mobile,seo,31,dummy
2026-08-09,auto,add_payment_info,mobile,seo,18,dummy
2026-08-09,auto,purchase,mobile,seo,14,dummy
2026-08-09,auto,page_view,mobile,direct,376,dummy
2026-08-09,auto,view_item,mobile,direct,170,dummy
2026-08-09,auto,add_to_cart,mobile,direct,82,dummy
2026-08-09,auto,begin_checkout,mobile,direct,29,dummy
2026-08-09,auto,add_payment_info,mobile,direct,16,dummy
2026-08-09,auto,purchase,mobile,direct,11,dummy
2026-08-09,auto,page_view,mobile,email,214,dummy
2026-08-09,auto,view_item,mobile,email,85,dummy
2026-08-09,auto,add_to_cart,mobile,email,45,dummy
2026-08-09,auto,begin_checkout,mobile,email,13,dummy
2026-08-09,auto,add_payment_info,mobile,email,5,dummy
2026-08-09,auto,purchase,mobile,email,5,dummy
2026-08-09,auto,page_view,mobile,paid_social,148,dummy
2026-08-09,auto,view_item,mobile,paid_social,59,dummy
2026-08-09,auto,add_to_cart,mobile,paid_social,19,dummy
2026-08-09,auto,begin_checkout,mobile,paid_social,7,dummy
2026-08-09,auto,add_payment_info,mobile,paid_social,5,dummy
2026-08-09,auto,purchase,mobile,paid_social,4,dummy
2026-08-09,auto,page_view,mobile,affiliate,216,dummy
2026-08-09,auto,view_item,mobile,affiliate,88,dummy
2026-08-09,auto,add_to_cart,mobile,affiliate,42,dummy
2026-08-09,auto,begin_checkout,mobile,affiliate,15,dummy
2026-08-09,auto,add_payment_info,mobile,affiliate,10,dummy
2026-08-09,auto,purchase,mobile,affiliate,8,dummy
2026-08-09,auto,page_view,mobile,referral,139,dummy
2026-08-09,auto,view_item,mobile,referral,52,dummy
2026-08-09,auto,add_to_cart,mobile,referral,23,dummy
2026-08-09,auto,begin_checkout,mobile,referral,6,dummy
2026-08-09,auto,add_payment_info,mobile,referral,3,dummy
2026-08-09,auto,purchase,mobile,referral,3,dummy
2026-08-09,auto,page_view,desktop,sea,418,dummy
2026-08-09,auto,view_item,desktop,sea,241,dummy
2026-08-09,auto,add_to_cart,desktop,sea,84,dummy
2026-08-09,auto,begin_checkout,desktop,sea,29,dummy
2026-08-09,auto,add_payment_info,desktop,sea,20,dummy
2026-08-09,auto,purchase,desktop,sea,17,dummy
2026-08-09,auto,page_view,desktop,seo,327,dummy
2026-08-09,auto,view_item,desktop,seo,191,dummy
2026-08-09,auto,add_to_cart,desktop,seo,87,dummy
2026-08-09,auto,begin_checkout,desktop,seo,31,dummy
2026-08-09,auto,add_payment_info,desktop,seo,17,dummy
2026-08-09,auto,purchase,desktop,seo,12,dummy
2026-08-09,auto,page_view,desktop,direct,211,dummy
2026-08-09,auto,view_item,desktop,direct,111,dummy
2026-08-09,auto,add_to_cart,desktop,direct,50,dummy
2026-08-09,auto,begin_checkout,desktop,direct,15,dummy
2026-08-09,auto,add_payment_info,desktop,direct,9,dummy
2026-08-09,auto,purchase,desktop,direct,9,dummy
2026-08-09,auto,page_view,desktop,email,121,dummy
2026-08-09,auto,view_item,desktop,email,68,dummy
2026-08-09,auto,add_to_cart,desktop,email,38,dummy
2026-08-09,auto,begin_checkout,desktop,email,11,dummy
2026-08-09,auto,add_payment_info,desktop,email,7,dummy
2026-08-09,auto,purchase,desktop,email,5,dummy
2026-08-09,auto,page_view,desktop,paid_social,99,dummy
2026-08-09,auto,view_item,desktop,paid_social,66,dummy
2026-08-09,auto,add_to_cart,desktop,paid_social,27,dummy
2026-08-09,auto,begin_checkout,desktop,paid_social,8,dummy
2026-08-09,auto,add_payment_info,desktop,paid_social,7,dummy
2026-08-09,auto,purchase,desktop,paid_social,4,dummy
2026-08-09,auto,page_view,desktop,affiliate,146,dummy
2026-08-09,auto,view_item,desktop,affiliate,84,dummy
2026-08-09,auto,add_to_cart,desktop,affiliate,47,dummy
2026-08-09,auto,begin_checkout,desktop,affiliate,11,dummy
2026-08-09,auto,add_payment_info,desktop,affiliate,7,dummy
2026-08-09,auto,purchase,desktop,affiliate,7,dummy
2026-08-09,auto,page_view,desktop,referral,62,dummy
2026-08-09,auto,view_item,desktop,referral,33,dummy
2026-08-09,auto,add_to_cart,desktop,referral,19,dummy
2026-08-09,auto,begin_checkout,desktop,referral,6,dummy
2026-08-09,auto,add_payment_info,desktop,referral,5,dummy
2026-08-09,auto,purchase,desktop,referral,4,dummy
2026-08-09,auto,page_view,tablet,sea,89,dummy
2026-08-09,auto,view_item,tablet,sea,42,dummy
2026-08-09,auto,add_to_cart,tablet,sea,18,dummy
2026-08-09,auto,begin_checkout,tablet,sea,7,dummy
2026-08-09,auto,add_payment_info,tablet,sea,4,dummy
2026-08-09,auto,purchase,tablet,sea,3,dummy
2026-08-09,auto,page_view,tablet,seo,55,dummy
2026-08-09,auto,view_item,tablet,seo,31,dummy
2026-08-09,auto,add_to_cart,tablet,seo,12,dummy
2026-08-09,auto,begin_checkout,tablet,seo,3,dummy
2026-08-09,auto,add_payment_info,tablet,seo,1,dummy
2026-08-09,auto,purchase,tablet,seo,1,dummy
2026-08-09,auto,page_view,tablet,direct,33,dummy
2026-08-09,auto,view_item,tablet,direct,18,dummy
2026-08-09,auto,add_to_cart,tablet,direct,7,dummy
2026-08-09,auto,begin_checkout,tablet,direct,4,dummy
2026-08-09,auto,add_payment_info,tablet,direct,3,dummy
2026-08-09,auto,purchase,tablet,direct,3,dummy
2026-08-09,auto,page_view,tablet,email,23,dummy
2026-08-09,auto,view_item,tablet,email,10,dummy
2026-08-09,auto,add_to_cart,tablet,email,7,dummy
2026-08-09,auto,begin_checkout,tablet,email,2,dummy
2026-08-09,auto,add_payment_info,tablet,email,2,dummy
2026-08-09,auto,purchase,tablet,email,2,dummy
2026-08-09,auto,page_view,tablet,paid_social,17,dummy
2026-08-09,auto,view_item,tablet,paid_social,7,dummy
2026-08-09,auto,add_to_cart,tablet,paid_social,4,dummy
2026-08-09,auto,begin_checkout,tablet,paid_social,0,dummy
2026-08-09,auto,add_payment_info,tablet,paid_social,0,dummy
2026-08-09,auto,purchase,tablet,paid_social,0,dummy
2026-08-09,auto,page_view,tablet,affiliate,27,dummy
2026-08-09,auto,view_item,tablet,affiliate,15,dummy
2026-08-09,auto,add_to_cart,tablet,affiliate,8,dummy
2026-08-09,auto,begin_checkout,tablet,affiliate,2,dummy
2026-08-09,auto,add_payment_info,tablet,affiliate,1,dummy
2026-08-09,auto,purchase,tablet,affiliate,1,dummy
2026-08-09,auto,page_view,tablet,referral,7,dummy
2026-08-09,auto,view_item,tablet,referral,1,dummy
2026-08-09,auto,add_to_cart,tablet,referral,0,dummy
2026-08-09,auto,begin_checkout,tablet,referral,0,dummy
2026-08-09,auto,add_payment_info,tablet,referral,0,dummy
2026-08-09,auto,purchase,tablet,referral,0,dummy
2026-08-10,auto,page_view,mobile,sea,890,dummy
2026-08-10,auto,view_item,mobile,sea,365,dummy
2026-08-10,auto,add_to_cart,mobile,sea,122,dummy
2026-08-10,auto,begin_checkout,mobile,sea,35,dummy
2026-08-10,auto,add_payment_info,mobile,sea,21,dummy
2026-08-10,auto,purchase,mobile,sea,17,dummy
2026-08-10,auto,page_view,mobile,seo,755,dummy
2026-08-10,auto,view_item,mobile,seo,268,dummy
2026-08-10,auto,add_to_cart,mobile,seo,107,dummy
2026-08-10,auto,begin_checkout,mobile,seo,33,dummy
2026-08-10,auto,add_payment_info,mobile,seo,17,dummy
2026-08-10,auto,purchase,mobile,seo,14,dummy
2026-08-10,auto,page_view,mobile,direct,433,dummy
2026-08-10,auto,view_item,mobile,direct,168,dummy
2026-08-10,auto,add_to_cart,mobile,direct,81,dummy
2026-08-10,auto,begin_checkout,mobile,direct,28,dummy
2026-08-10,auto,add_payment_info,mobile,direct,19,dummy
2026-08-10,auto,purchase,mobile,direct,15,dummy
2026-08-10,auto,page_view,mobile,email,240,dummy
2026-08-10,auto,view_item,mobile,email,91,dummy
2026-08-10,auto,add_to_cart,mobile,email,48,dummy
2026-08-10,auto,begin_checkout,mobile,email,10,dummy
2026-08-10,auto,add_payment_info,mobile,email,5,dummy
2026-08-10,auto,purchase,mobile,email,4,dummy
2026-08-10,auto,page_view,mobile,paid_social,227,dummy
2026-08-10,auto,view_item,mobile,paid_social,85,dummy
2026-08-10,auto,add_to_cart,mobile,paid_social,37,dummy
2026-08-10,auto,begin_checkout,mobile,paid_social,11,dummy
2026-08-10,auto,add_payment_info,mobile,paid_social,8,dummy
2026-08-10,auto,purchase,mobile,paid_social,5,dummy
2026-08-10,auto,page_view,mobile,affiliate,326,dummy
2026-08-10,auto,view_item,mobile,affiliate,115,dummy
2026-08-10,auto,add_to_cart,mobile,affiliate,51,dummy
2026-08-10,auto,begin_checkout,mobile,affiliate,14,dummy
2026-08-10,auto,add_payment_info,mobile,affiliate,9,dummy
2026-08-10,auto,purchase,mobile,affiliate,7,dummy
2026-08-10,auto,page_view,mobile,referral,154,dummy
2026-08-10,auto,view_item,mobile,referral,59,dummy
2026-08-10,auto,add_to_cart,mobile,referral,23,dummy
2026-08-10,auto,begin_checkout,mobile,referral,8,dummy
2026-08-10,auto,add_payment_info,mobile,referral,7,dummy
2026-08-10,auto,purchase,mobile,referral,4,dummy
2026-08-10,auto,page_view,desktop,sea,456,dummy
2026-08-10,auto,view_item,desktop,sea,233,dummy
2026-08-10,auto,add_to_cart,desktop,sea,85,dummy
2026-08-10,auto,begin_checkout,desktop,sea,23,dummy
2026-08-10,auto,add_payment_info,desktop,sea,19,dummy
2026-08-10,auto,purchase,desktop,sea,16,dummy
2026-08-10,auto,page_view,desktop,seo,438,dummy
2026-08-10,auto,view_item,desktop,seo,234,dummy
2026-08-10,auto,add_to_cart,desktop,seo,96,dummy
2026-08-10,auto,begin_checkout,desktop,seo,32,dummy
2026-08-10,auto,add_payment_info,desktop,seo,20,dummy
2026-08-10,auto,purchase,desktop,seo,15,dummy
2026-08-10,auto,page_view,desktop,direct,258,dummy
2026-08-10,auto,view_item,desktop,direct,144,dummy
2026-08-10,auto,add_to_cart,desktop,direct,67,dummy
2026-08-10,auto,begin_checkout,desktop,direct,18,dummy
2026-08-10,auto,add_payment_info,desktop,direct,9,dummy
2026-08-10,auto,purchase,desktop,direct,7,dummy
2026-08-10,auto,page_view,desktop,email,131,dummy
2026-08-10,auto,view_item,desktop,email,76,dummy
2026-08-10,auto,add_to_cart,desktop,email,43,dummy
2026-08-10,auto,begin_checkout,desktop,email,9,dummy
2026-08-10,auto,add_payment_info,desktop,email,6,dummy
2026-08-10,auto,purchase,desktop,email,4,dummy
2026-08-10,auto,page_view,desktop,paid_social,107,dummy
2026-08-10,auto,view_item,desktop,paid_social,56,dummy
2026-08-10,auto,add_to_cart,desktop,paid_social,25,dummy
2026-08-10,auto,begin_checkout,desktop,paid_social,7,dummy
2026-08-10,auto,add_payment_info,desktop,paid_social,4,dummy
2026-08-10,auto,purchase,desktop,paid_social,3,dummy
2026-08-10,auto,page_view,desktop,affiliate,153,dummy
2026-08-10,auto,view_item,desktop,affiliate,80,dummy
2026-08-10,auto,add_to_cart,desktop,affiliate,39,dummy
2026-08-10,auto,begin_checkout,desktop,affiliate,11,dummy
2026-08-10,auto,add_payment_info,desktop,affiliate,9,dummy
2026-08-10,auto,purchase,desktop,affiliate,9,dummy
2026-08-10,auto,page_view,desktop,referral,79,dummy
2026-08-10,auto,view_item,desktop,referral,42,dummy
2026-08-10,auto,add_to_cart,desktop,referral,16,dummy
2026-08-10,auto,begin_checkout,desktop,referral,4,dummy
2026-08-10,auto,add_payment_info,desktop,referral,4,dummy
2026-08-10,auto,purchase,desktop,referral,4,dummy
2026-08-10,auto,page_view,tablet,sea,96,dummy
2026-08-10,auto,view_item,tablet,sea,52,dummy
2026-08-10,auto,add_to_cart,tablet,sea,14,dummy
2026-08-10,auto,begin_checkout,tablet,sea,5,dummy
2026-08-10,auto,add_payment_info,tablet,sea,3,dummy
2026-08-10,auto,purchase,tablet,sea,2,dummy
2026-08-10,auto,page_view,tablet,seo,74,dummy
2026-08-10,auto,view_item,tablet,seo,47,dummy
2026-08-10,auto,add_to_cart,tablet,seo,17,dummy
2026-08-10,auto,begin_checkout,tablet,seo,5,dummy
2026-08-10,auto,add_payment_info,tablet,seo,3,dummy
2026-08-10,auto,purchase,tablet,seo,3,dummy
2026-08-10,auto,page_view,tablet,direct,56,dummy
2026-08-10,auto,view_item,tablet,direct,37,dummy
2026-08-10,auto,add_to_cart,tablet,direct,21,dummy
2026-08-10,auto,begin_checkout,tablet,direct,8,dummy
2026-08-10,auto,add_payment_info,tablet,direct,4,dummy
2026-08-10,auto,purchase,tablet,direct,2,dummy
2026-08-10,auto,page_view,tablet,email,22,dummy
2026-08-10,auto,view_item,tablet,email,12,dummy
2026-08-10,auto,add_to_cart,tablet,email,5,dummy
2026-08-10,auto,begin_checkout,tablet,email,3,dummy
2026-08-10,auto,add_payment_info,tablet,email,2,dummy
2026-08-10,auto,purchase,tablet,email,1,dummy
2026-08-10,auto,page_view,tablet,paid_social,19,dummy
2026-08-10,auto,view_item,tablet,paid_social,11,dummy
2026-08-10,auto,add_to_cart,tablet,paid_social,4,dummy
2026-08-10,auto,begin_checkout,tablet,paid_social,1,dummy
2026-08-10,auto,add_payment_info,tablet,paid_social,1,dummy
2026-08-10,auto,purchase,tablet,paid_social,1,dummy
2026-08-10,auto,page_view,tablet,affiliate,26,dummy
2026-08-10,auto,view_item,tablet,affiliate,16,dummy
2026-08-10,auto,add_to_cart,tablet,affiliate,7,dummy
2026-08-10,auto,begin_checkout,tablet,affiliate,4,dummy
2026-08-10,auto,add_payment_info,tablet,affiliate,1,dummy
2026-08-10,auto,purchase,tablet,affiliate,1,dummy
2026-08-10,auto,page_view,tablet,referral,11,dummy
2026-08-10,auto,view_item,tablet,referral,7,dummy
2026-08-10,auto,add_to_cart,tablet,referral,1,dummy
2026-08-10,auto,begin_checkout,tablet,referral,0,dummy
2026-08-10,auto,add_payment_info,tablet,referral,0,dummy
2026-08-10,auto,purchase,tablet,referral,0,dummy
2026-08-11,auto,page_view,mobile,sea,899,dummy
2026-08-11,auto,view_item,mobile,sea,332,dummy
2026-08-11,auto,add_to_cart,mobile,sea,113,dummy
2026-08-11,auto,begin_checkout,mobile,sea,34,dummy
2026-08-11,auto,add_payment_info,mobile,sea,26,dummy
2026-08-11,auto,purchase,mobile,sea,20,dummy
2026-08-11,auto,page_view,mobile,seo,782,dummy
2026-08-11,auto,view_item,mobile,seo,305,dummy
2026-08-11,auto,add_to_cart,mobile,seo,143,dummy
2026-08-11,auto,begin_checkout,mobile,seo,44,dummy
2026-08-11,auto,add_payment_info,mobile,seo,28,dummy
2026-08-11,auto,purchase,mobile,seo,22,dummy
2026-08-11,auto,page_view,mobile,direct,468,dummy
2026-08-11,auto,view_item,mobile,direct,180,dummy
2026-08-11,auto,add_to_cart,mobile,direct,83,dummy
2026-08-11,auto,begin_checkout,mobile,direct,24,dummy
2026-08-11,auto,add_payment_info,mobile,direct,15,dummy
2026-08-11,auto,purchase,mobile,direct,8,dummy
2026-08-11,auto,page_view,mobile,email,205,dummy
2026-08-11,auto,view_item,mobile,email,80,dummy
2026-08-11,auto,add_to_cart,mobile,email,33,dummy
2026-08-11,auto,begin_checkout,mobile,email,9,dummy
2026-08-11,auto,add_payment_info,mobile,email,6,dummy
2026-08-11,auto,purchase,mobile,email,5,dummy
2026-08-11,auto,page_view,mobile,paid_social,221,dummy
2026-08-11,auto,view_item,mobile,paid_social,85,dummy
2026-08-11,auto,add_to_cart,mobile,paid_social,34,dummy
2026-08-11,auto,begin_checkout,mobile,paid_social,13,dummy
2026-08-11,auto,add_payment_info,mobile,paid_social,9,dummy
2026-08-11,auto,purchase,mobile,paid_social,7,dummy
2026-08-11,auto,page_view,mobile,affiliate,274,dummy
2026-08-11,auto,view_item,mobile,affiliate,104,dummy
2026-08-11,auto,add_to_cart,mobile,affiliate,52,dummy
2026-08-11,auto,begin_checkout,mobile,affiliate,10,dummy
2026-08-11,auto,add_payment_info,mobile,affiliate,9,dummy
2026-08-11,auto,purchase,mobile,affiliate,3,dummy
2026-08-11,auto,page_view,mobile,referral,151,dummy
2026-08-11,auto,view_item,mobile,referral,55,dummy
2026-08-11,auto,add_to_cart,mobile,referral,27,dummy
2026-08-11,auto,begin_checkout,mobile,referral,6,dummy
2026-08-11,auto,add_payment_info,mobile,referral,3,dummy
2026-08-11,auto,purchase,mobile,referral,1,dummy
2026-08-11,auto,page_view,desktop,sea,555,dummy
2026-08-11,auto,view_item,desktop,sea,326,dummy
2026-08-11,auto,add_to_cart,desktop,sea,110,dummy
2026-08-11,auto,begin_checkout,desktop,sea,35,dummy
2026-08-11,auto,add_payment_info,desktop,sea,19,dummy
2026-08-11,auto,purchase,desktop,sea,17,dummy
2026-08-11,auto,page_view,desktop,seo,381,dummy
2026-08-11,auto,view_item,desktop,seo,207,dummy
2026-08-11,auto,add_to_cart,desktop,seo,94,dummy
